x,y
1,0
0.9895282158837542,0.00124345510244023
0.9790575801166429,0.002460460191934351
0.9685892409218716,0.003650894795071702
0.9581243462708002,0.004814650002474231
0.947664043757056,0.005951628471249673
0.9372094804706865,0.007061744422386286
0.9267618028723681,0.008144923633095125
0.9163221566676844,0.009201103424108169
0.9058916866814855,0.01023023264194306
0.8954715367323464,0.01123227163614677
0.8850628495071332,0.01220719223153363
0.8746667664356955,0.0131549776954344
0.8642844275656953,0.01407562269997604
0.8539169714375882,0.01496913327941345
0.843565534959769,0.01583552678253693
0.8332312532838977,0.01667483182018114
0.8229152596804166,0.0174870882078635
0.8126186854142753,0.01827234690358204
0.8023426596208737,0.01903066994080518
0.7920883091822406,0.01976213035668718
0.7818567586034573,0.02046681211554629
0.7716491298893441,0.02114481002764347
0.761466542421419,0.0217962296633026
0.751310112835145,0.0224211872624144
0.741180954897479,0.02301980963936882
0.7310801793847341,0.02359223408346229
0.7210088939607705,0.02413860825482843
0.7109682030555282,0.02465909007594257
0.7009592077439131,0.02515384761875265
0.6909830056250525,0.02562305898749054
0.68104069070193,0.02606691219722018
0.6711333532614168,0.02648560504818038
0.6612620797547085,0.02687934499598232
0.6514279526781848,0.02724834901772321
0.6416320504546996,0.02759284347407969
0.6318754473153219,0.02791306396744605
0.6221592131815328,0.02820925519618426
0.6124844135478968,0.02848167080505429
0.6028521093652193,0.028730573231895
0.5932633569241996,0.02895623355062752
0.5837192077395986,0.02915893131065447
0.5742207084349271,0.0293389543727301
0.5647689006276723,0.02949659874137793
0.5553648208150725,0.02963216839393379
0.5460095002604533,0.029745975106294
0.5367039648801382,0.02983833827544931
0.5274492351309459,0.02990958473888712
0.5182463258982847,0.02996004859094563
0.5090962463848591,0.02999007099620471
0.4999999999999999,0.03
0.4909585842496286,0.02999019033614747
0.4819729906268697,0.02996100323196733
0.4730442045033223,0.02991280621069695
0.4641732050210032,0.02984597289138395
0.4553609649849728,0.02976088278635126
0.4466084507566559,0.02965792109632747
0.4379166221478693,0.02953747850333635
0.4292864323155682,0.02939995096144071
0.420718827657321,0.02924573948543645
0.4122147477075268,0.02907524993759361
0.4037751250343841,0.02888889281254219
0.3954008851376251,0.02868708302040092
0.3870929463470234,0.02847023966824846
0.3788522197216896,0.02823878584003659
0.3706796089501625,0.02799314837504605
0.3625760102513101,0.02773375764498624
0.3545423122760494,0.0274610473298402
0.3465793960098944,0.02717545419255734
0.3386881346763481,0.02687741785269648
0.3308693936411418,0.02656738055912219
0.3231240303173392,0.02624578696185821
0.3154528940713113,0.02591308388320144
0.3078568261295931,0.02556972008820079
0.3003366594866345,0.02521614605460526
0.2928932188134523,0.0248528137423857
0.2855273203671966,0.02448017636293499
0.2782397719016377,0.02409868814805148
0.2710313725785884,0.02370880411881058
0.2639029128802656,0.02331097985442919
0.2568551745226056,0.02290567126122809
0.2498889303695404,0.02249333434179689
0.2430049443482435,0.02207442496446607
0.2362039713653578,0.02164939863319092
0.2294867572242107,0.02121871025795123
0.2228540385430291,0.02078281392577094
0.2163065426741602,0.02034216267246142
0.2098449876243096,0.01989720825519155
0.2034700819758036,0.0194484009259876
0.1971825248088854,0.01899618920626544
0.1909830056250525,0.01854101966249684
0.1848722042714458,0.01808333668311151
0.178850790866296,0.01762358225673557
0.1729194257254382,0.01716219575186674
0.1670787592899005,0.01669961369808575
0.1613294320545759,0.01623626956890287
0.1556720744979848,0.01577259356633744
0.150107307013136,0.01530901240732802
0.1446357398394933,0.01484594911206908
0.1392579729960564,0.01438382279437032
0.1339745962155613,0.01392304845413263
0.1287861888798105,0.01346403677203492
0.1236933199561364,0.01300719390652383
0.1186965479350077,0.01255292129319842
0.1137964207687853,0.01210161544667986
0.1089934758116321,0.01165366776505575
0.1042882397605871,0.01120946433698705
0.09968122859780648,0.0107693857515646
0.09517294753398042,0.01033380691100095
0.09076389095293147,0.009903096846241901
0.08645454235739913,0.009477618535580616
0.08224537431601886,0.009057728726356417
0.07813684841149948,0.008643777759818139
0.07412941519000527,0.008236109399231169
0.07022351411174854,0.007835060661305472
0.06641957350279826,0.007440961651020557
0.06271801050810843,0.007054135399921587
0.05911923104577455,0.006674897707959706
0.05562362976251889,0.006303556988947333
0.05223158999041433,0.005940414119698508
0.04894348370484647,0.005585762292921586
0.04575967148372306,0.005239886873930976
0.04268050246793276,0.004903065261242107
0.03970631432305693,0.004575566751112263
0.03683743320234178,0.004257652406088573
0.03407417371093169,0.003949574927621872
0.03141683887136881,0.003651578532803911
0.02886572009036392,0.003363898835283442
0.02642109712683971,0.003086762730414457
0.02408323806125257,0.002820388284688511
0.02185239926619431,0.002564984629500617
0.01972882537827814,0.002320751859296586
0.01771274927131128,0.002087880934147552
0.01580439203075812,0.001866553586795549
0.01400396292949502,0.001656942234211721
0.01231165940486223,0.001459209893707307
0.01072766703701167,0.001273510103634562
0.009252159528556403,0.001099986848713745
0.007885298685522124,0.0009387744900194671
0.006627234399603554,0.0007899976996579527
0.00547810463172671,0.0006537714001644667
0.004438035396920004,0.0005302007086482829
0.00350714075049563,0.0004193808857102221
0.002685522775541904,0.0003213972891556749
0.001973271571728441,0.0002363253325239178
0.001370465245426167,0.0001642304484524692
0.0008771699011416167,0.0001051680568927371
0.0004934396342684,5.918353819148847e-05
0.0002193165251545004,2.631221104995695e-05
5.483063448785686e-05,6.57931537072387e-06
0,0
5.483063448785686e-05,-6.57931537072387e-06
0.0002193165251545004,-2.631221104995695e-05
0.0004934396342684,-5.918353819148847e-05
0.0008771699011416167,-0.0001051680568927371
0.001370465245426167,-0.0001642304484524692
0.001973271571728441,-0.0002363253325239178
