x,y
1,0.01165
0.9895282158837542,0.01217358920581229
0.9790575801166429,0.01269712099416785
0.9685892409218716,0.01322053795390642
0.9581243462708002,0.01374378268645999
0.947664043757056,0.01424110229347481
0.9372094804706865,0.01464883026164322
0.9267618028723681,0.01505628968797764
0.9163221566676844,0.01546343588996031
0.9058916866814855,0.01587022421942207
0.8954715367323464,0.0162267969714943
0.8850628495071332,0.01651824021380027
0.8746667664356955,0.01680933053980052
0.8642844275656953,0.01710003602816053
0.8539169714375882,0.01739032479974753
0.843565534959769,0.01761582037072416
0.8332312532838977,0.01780183744088984
0.8229152596804166,0.0179875253257525
0.8126186854142753,0.01817286366254305
0.8023426596208737,0.01835783212682427
0.7920883091822406,0.01846329352654208
0.7818567586034573,0.01854514593117234
0.7716491298893441,0.01862680696088525
0.761466542421419,0.01870826766062865
0.751310112835145,0.01878951909731884
0.741180954897479,0.0188
0.7310801793847341,0.0188
0.7210088939607705,0.0188
0.7109682030555282,0.0188
0.7009592077439131,0.0188
0.6909830056250525,0.0188
0.68104069070193,0.0188
0.6711333532614168,0.0188
0.6612620797547085,0.0188
0.6514279526781848,0.0188
0.6416320504546996,0.0188
0.6318754473153219,0.0188
0.6221592131815328,0.0188
0.6124844135478968,0.0188
0.6028521093652193,0.0188
0.5932633569241996,0.0188
0.5837192077395986,0.0188
0.5742207084349271,0.0188
0.5647689006276723,0.0188
0.5553648208150725,0.0188
0.5460095002604533,0.0188
0.5367039648801382,0.01876875386151788
0.5274492351309459,0.01872620337991239
0.5182463258982847,0.01868389115355533
0.5090962463848591,0.01864182182245912
0.4999999999999999,0.0186
0.4909585842496286,0.01846437876374443
0.4819729906268697,0.01832959485940305
0.4730442045033223,0.01819566306754983
0.4641732050210032,0.01806259807531505
0.4553609649849728,0.01793041447477459
0.4466084507566559,0.01777877746588977
0.4379166221478693,0.01759624906510526
0.4292864323155682,0.01741501507862693
0.420718827657321,0.01723509538080374
0.4122147477075268,0.01705650970185806
0.4037751250343841,0.01687927762572206
0.3954008851376251,0.01666662566899112
0.3870929463470234,0.01642569544406368
0.3788522197216896,0.016186714371929
0.3706796089501625,0.01594970865955471
0.3625760102513101,0.015714704297288
0.3545423122760494,0.01548172705600543
0.3465793960098944,0.01523369946433641
0.3386881346763481,0.01496539657899584
0.3308693936411418,0.01469955938379882
0.3231240303173392,0.01443621703078953
0.3154528940713113,0.01417539839842458
0.3078568261295931,0.01391713208840617
0.3003366594866345,0.01366144642254557
0.2928932188134523,0.01337283553372464
0.2855273203671966,0.01308556549432067
0.2782397719016377,0.01280135110416387
0.2710313725785884,0.01252022353056495
0.2639029128802656,0.01224221360233036
0.2568551745226056,0.01196735180638162
0.2498889303695404,0.01169500186662932
0.2430049443482435,0.01138522249567096
0.2362039713653578,0.0110791787114411
0.2294867572242107,0.01077690407508948
0.2228540385430291,0.01047843173443631
0.2163065426741602,0.01018379442033721
0.2098449876243096,0.009893024443093932
0.2034700819758036,0.009606153688911163
0.1971825248088854,0.009317578666017614
0.1909830056250525,0.009026201264377469
0.1848722042714458,0.008738993600757953
0.178850790866296,0.00845598717071591
0.1729194257254382,0.008177213009095595
0.1670787592899005,0.007902701686625322
0.1613294320545759,0.00763248330656507
0.1556720744979848,0.007366587501405287
0.150107307013136,0.007105043429617393
0.1446357398394933,0.006842515512295679
0.1392579729960564,0.006584382703810706
0.1339745962155613,0.006330780618346942
0.1287861888798105,0.006081737066230906
0.1236933199561364,0.005837279357894548
0.1186965479350077,0.005597434300880371
0.1137964207687853,0.005362228196901693
0.1089934758116321,0.005131686838958341
0.1042882397605871,0.004905835508508181
0.09968122859780648,0.004685017744096904
0.09517294753398042,0.00447312853409708
0.09076389095293147,0.004265902874787779
0.08645454235739913,0.004063363490797759
0.08224537431601886,0.003865532592852886
0.07813684841149948,0.003672431875340476
0.07412941519000527,0.003484082513930248
0.07022351411174854,0.003300505163252181
0.06641957350279826,0.003121719954631518
0.06271801050810843,0.002947746493881096
0.05911923104577455,0.002778603859151404
0.05562362976251889,0.002614310598838388
0.05223158999041433,0.002454884729549473
0.04894348370484647,0.002300343734127784
0.04575967148372306,0.002150704559734984
0.04268050246793276,0.002005983615992839
0.03970631432305693,0.001866196773183676
0.03683743320234178,0.001731359360510064
0.03407417371093169,0.001601486164413789
0.03141683887136881,0.001476591426954334
0.02886572009036392,0.001356688844247104
0.02642109712683971,0.001241791564961466
0.02408323806125257,0.001131912188878871
0.02185239926619431,0.001027062765511133
0.01972882537827814,0.0009272547927790724
0.01771274927131128,0.0008324992157516301
0.01580439203075812,0.0007428064254456316
0.01400396292949502,0.0006581862576862658
0.01231165940486223,0.0005786479920285248
0.01072766703701167,0.0005042003507395484
0.009252159528556403,0.000434851497842151
0.007885298685522124,0.0003706090382195398
0.006627234399603554,0.000311480016781367
0.00547810463172671,0.0002574709176911554
0.004438035396920004,0.0002085876636552402
0.00350714075049563,0.0001648356152732946
0.002685522775541904,0.0001262195704504695
0.001973271571728441,9.274376387123673e-05
0.001370465245426167,6.441186653502984e-05
0.0008771699011416167,4.122698535365599e-05
0.0004934396342684,2.31916628106148e-05
0.0002193165251545004,1.030787668226152e-05
5.483063448785686e-05,2.577039820929272e-06
0,0
5.483063448785686e-05,-2.577039820929272e-06
0.0002193165251545004,-1.030787668226152e-05
0.0004934396342684,-2.31916628106148e-05
0.0008771699011416167,-4.122698535365599e-05
0.001370465245426167,-6.441186653502984e-05
0.001973271571728441,-9.274376387123673e-05
0.002685522775541904,-0.0001262195704504695
0.00350714075049563,-0.0001648356152732946
0.004438035396920004,-0.0002085876636552402
0.00547810463172671,-0.0002574709176911554
0.006627234399603554,-0.000311480016781367
0.007885298685522124,-0.0003706090382195398
0.009252159528556403,-0.000434851497842151
0.01072766703701167,-0.0005042003507395484
0.01231165940486223,-0.0005786479920285248
0.01400396292949502,-0.0006581862576862658
0.01580439203075812,-0.0007428064254456316
0.01771274927131128,-0.0008324992157516301
0.01972882537827814,-0.0009272547927790724
0.02185239926619431,-0.001027062765511133
0.02408323806125257,-0.001131912188878871
0.02642109712683971,-0.001241791564961466
0.02886572009036392,-0.001356688844247104
0.03141683887136881,-0.001476591426954334
0.03407417371093169,-0.001601486164413789
0.03683743320234178,-0.001731359360510064
0.03970631432305693,-0.001866196773183676
0.04268050246793276,-0.002005983615992839
0.04575967148372306,-0.002150704559734984
0.04894348370484647,-0.002300343734127784
0.05223158999041433,-0.002454884729549473
0.05562362976251889,-0.002614310598838388
0.05911923104577455,-0.002778603859151404
0.06271801050810843,-0.002947746493881096
0.06641957350279826,-0.003121719954631518
0.07022351411174854,-0.003300505163252181
